CANDIDATE_ID,CANDIDATE_NAME,AGE,CONSTITUENCY,STATE,PARTY,NO_PENDING_CRIMINAL_CASES,EDUCATION,EARNINGS,STATE_LITERACY_RATE,STATE_SEAT_SHARE,PARTY_GRP_IDX,AGE_GROUP_IDX,EDUCATION_GROUP_IDX,DELTA_STATE_VOTER_TURNOUT,NO_OF_PHASES,RE_CONTEST,SEX,WINNER,TOTAL_VOTES,VOTING_PERCENTAGE
11923,SARTAJ KHAN,46,RAE BARELI,UTTAR PRADESH,Independent,0,8th Pass,4685105,0.6972,0.147,1,3,0,0.0121,7,0,M,0,3333,0.0035
8413,SARUBALA. R. THONDAIMAN,60,TIRUCHIRAPPALLI,TAMIL NADU,Independent,0,Post Graduate,832694327,0.8033,0.072,1,1,4,-0.0173,1,0,F,0,100818,0.0962
7146,SARVESH KUMAR,29,FATEHPUR SIKRI,UTTAR PRADESH,Bharatiya Majdoor Janta Party,0,Graduate Professional,697117,0.6972,0.147,1,5,3,0.0121,7,0,M,0,822,0.0008
7301,SARVESH N.M.,32,KOLAR,KARNATAKA,Pyramid Party of India,0,12th Pass,1505000,0.756,0.051,1,4,2,0.0143,2,0,M,0,1407,0.0011
9277,SASI T,72,THIRUVANANTHAPURAM,KERALA,Independent,0,Graduate,1291431,0.9391,0.037,1,1,3,0.0373,1,0,M,0,1007,0.001
6467,SASIKUMAR,36,CHENNAI CENTRAL,TAMIL NADU,Tamil Nadu Ilangyar Katchi,2,Others,1593716,0.8033,0.072,1,4,0,-0.0173,1,0,M,0,1556,0.002
6448,SASIKUMAR A,42,SRIPERUMBUDUR,TAMIL NADU,Independent,0,Others,312000,0.8033,0.072,1,3,0,-0.0173,1,0,M,0,804,0.0006
9942,SASMITA DAS,60,JAGATSINGHPUR,ODISHA,Independent,0,Post Graduate,0,0.7345,0.039,1,1,4,-0.0073,4,0,F,0,1813,0.0015
10106,SATABDI ROY (BANERJEE),49,BIRBHUM,WEST BENGAL,All India Trinamool Congress,0,Graduate,30048279,0.7708,0.077,3,3,3,-0.0155,7,0,F,1,654077,0.4513
12486,SATADAL METYA,31,TAMLUK,WEST BENGAL,Shivsena,0,Post Graduate,43100,0.7708,0.077,2,4,4,-0.0155,7,0,M,0,3197,0.0022
13190,SATBIR,44,BHIWANI MAHENDRAGARH,HARYANA,Aapki Apni Party (Peoples),0,10th Pass,336000,0.7664,0.018,1,3,1,-0.0311,1,0,M,0,433,0.0004
13360,SATDEV JAIN,53,CHANDNI CHOWK,NATIONAL CAPITAL TERRITORY OF DELHI,"Proutist Bloc, India",0,10th Pass,4944884,0.8634,0.013,1,2,1,-0.0537,1,0,M,0,1215,0.0012
5527,SATENDAR,28,FATEHPUR SIKRI,UTTAR PRADESH,Aam Janta Party (India),0,Post Graduate,69000,0.6972,0.147,1,5,4,0.0121,7,0,M,0,965,0.0009
8335,SATENDRA KUMAR PANDA,65,ETAH,UTTAR PRADESH,Independent,0,12th Pass,17774705,0.6972,0.147,1,1,2,0.0121,7,0,M,0,1577,0.0016
7592,SATHEES KUMAR R,60,KALLAKURICHI,TAMIL NADU,Independent,0,12th Pass,0,0.8033,0.072,1,1,2,-0.0173,1,0,M,0,3956,0.0033
9113,SATHEESH KUMAR,38,ATTINGAL,KERALA,Independent,0,10th Pass,743440,0.9391,0.037,1,4,1,0.0373,1,0,M,0,2179,0.0022
7748,SATHEESH KUMAR .T.N,39,MANDYA,KARNATAKA,Independent,0,10th Pass,650000,0.756,0.051,1,4,1,0.0143,2,0,M,0,2762,0.002
8821,SATHEESH SHENOY,37,ALAPPUZHA,KERALA,Independent,0,Others,106278000,0.9391,0.037,1,4,0,0.0373,1,0,M,0,783,0.0007
5025,SATHI VEERA LAKSHMI,60,KAKINADA,ANDHRA PRADESH,Pyramid Party of India,0,Illiterate,0,0.674,0.046,1,1,0,0.0524,1,0,F,0,1119,0.0009
7606,SATHISH KUMAR G,60,KALLAKURICHI,TAMIL NADU,Independent,0,Graduate,0,0.8033,0.072,1,1,3,-0.0173,1,0,M,0,1415,0.0012
5354,SATHYA B,41,TIRUNELVELI,TAMIL NADU,Naam Tamilar Katchi,0,Graduate,4537687,0.8033,0.072,1,3,3,-0.0173,1,0,F,0,49898,0.048
13234,SATINDER RATHI,52,SONIPAT,HARYANA,Independent,0,Graduate,11864323,0.7664,0.018,1,2,3,-0.0311,1,0,M,0,385,0.0003
7109,SATISH,47,BULANDSHAHR,UTTAR PRADESH,Bharatiya Bahujan Parivartan Party,0,Not Given,590000,0.6972,0.147,1,3,0,0.0121,7,0,M,0,1268,0.0011
12371,SATISH BAHADUR,48,BHADOHI,UTTAR PRADESH,Independent,0,12th Pass,140532,0.6972,0.147,1,3,2,0.0121,7,0,M,0,1819,0.0018
10792,SATISH BHARDWAJ,37,KOTA,RAJASTHAN,Independent,1,8th Pass,164427,0.6706,0.046,1,4,0,0.0279,2,0,M,0,2464,0.0018
11644,SATISH CHANDRA JHA,51,MADHUBANI,BIHAR,Purvanchal Janta Party (Secular),1,Post Graduate,12924890,0.6382,0.073,1,2,4,0.0181,7,0,M,0,5074,0.0053
5513,SATISH CHANDRA SHARMA,48,ALIGARH,UTTAR PRADESH,Aam Aadmi Party,0,Literate,102266526,0.6972,0.147,2,3,0,0.0121,7,0,M,0,829,0.0007
13058,SATISH KUMAR,51,PATALIPUTRA,BIHAR,Bharatiya Momin Front,0,Graduate,51500,0.6382,0.073,1,2,3,0.0181,7,0,M,0,3145,0.0029
8323,SATISH KUMAR,41,BAREILLY,UTTAR PRADESH,Communist Party of India,0,Graduate,7376969,0.6972,0.147,3,3,3,0.0121,7,0,M,0,7519,0.007
11720,SATISH KUMAR,60,GANGANAGAR,RAJASTHAN,Independent,0,Literate,0,0.6706,0.046,1,1,0,0.0279,2,0,M,0,4120,0.0028
14037,SATISH KUMAR,60,CHANDIGARH,CHANDIGARH,Janral Samaj Party,0,Graduate Professional,54032806,0.8643,0.002,1,1,3,-0.1014,1,0,M,0,486,0.0011
9692,SATISH KUMAR,56,UNNAO,UTTAR PRADESH,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,8130199,0.6972,0.147,1,2,4,0.0121,7,0,M,0,6711,0.0054
5510,SATISH KUMAR GAUTAM,46,ALIGARH,UTTAR PRADESH,Bharatiya Janata Party,0,10th Pass,81427383,0.6972,0.147,3,3,1,0.0121,7,0,M,1,656215,0.5642
12856,SATISH KUMAR MISHRA,37,VAISHALI,BIHAR,Rashtriya Jansambhavna Party,0,12th Pass,5570000,0.6382,0.073,1,4,2,0.0181,7,0,M,0,6518,0.0061
12288,SATISH KUMAR PRAJAPATI,48,EAST DELHI,NATIONAL CAPITAL TERRITORY OF DELHI,Mazdoor Kirayedar Vikas Party,0,8th Pass,4114657,0.8634,0.013,1,3,0,-0.0537,1,0,M,0,1239,0.001
13288,SATISH KUMAR SINGAL,59,KURUKSHETRA,HARYANA,Independent,0,Post Graduate,10190000,0.7664,0.018,1,2,4,-0.0311,1,0,M,0,845,0.0007
13091,SATISH PARMAR,45,UJJAIN,MADHYA PRADESH,Bahujan Samaj Party,0,12th Pass,4763661,0.7063,0.053,3,3,2,0.0943,4,0,M,0,10698,0.0085
5660,SATISH POONCHI,60,JAMMU,JAMMU AND KASHMIR,Independent,0,10th Pass,0,0.6874,0.011,1,1,1,-0.2033,5,0,M,0,41,0.0021
12199,SATISH RAJ,50,SONIPAT,HARYANA,Independent,0,Graduate,51070321,0.7664,0.018,1,2,3,-0.0311,1,0,M,0,4926,0.0044
11372,SATISH SINGH,35,RANCHI,JHARKHAND,Independent,0,Graduate Professional,5942098,0.6763,0.026,1,4,3,0.0284,4,0,M,0,1472,0.0012
13945,SATISH SOREN,73,DUMKA,JHARKHAND,Jharkhand Peoples Party,0,Graduate,3936986,0.6763,0.026,1,1,3,0.0284,4,0,M,0,1926,0.0019
6997,SATISH VITTHAL NIKHAR,41,NAGPUR,MAHARASHTRA,Independent,0,Post Graduate,1480000,0.8291,0.088,1,3,4,0.0047,4,0,M,0,237,0.0002
10390,SATISHREDDY,28,KOPPAL,KARNATAKA,Independent,0,Graduate Professional,82000,0.756,0.051,1,5,3,0.0143,2,0,M,0,3498,0.0029
13655,SATNAM SINGH,30,AMRITSAR,PUNJAB,Democratic Party of India (Ambedkar),1,10th Pass,48000,0.7668,0.024,1,4,1,-0.0592,1,0,M,0,799,0.0009
13838,SATNAM SINGH S/O BALWANT SINGH,60,FIROZPUR,PUNJAB,Independent,0,10th Pass,745568,0.7668,0.024,1,1,1,-0.0592,1,0,M,0,909,0.0008
13837,SATNAM SINGH S/O GURDEEP SINGH,29,FIROZPUR,PUNJAB,Independent,0,5th Pass,5000,0.7668,0.024,1,5,0,-0.0592,1,0,M,0,750,0.0006
4949,SATVEER,60,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,Bahujan Samaj Party,1,8th Pass,0,0.6972,0.147,3,1,0,0.0121,7,0,M,0,493890,0.3546
13977,SATYA BRATA BANDYOPADHYAY,57,DUM DUM,WEST BENGAL,Rashtriya Janadhikar Suraksha Party,0,Post Graduate,4749233,0.7708,0.077,1,2,4,-0.0155,7,0,M,0,2964,0.0025
9185,SATYA NARAYAN MEHTA,59,SUPAUL,BIHAR,Jan Adhikar Party,1,Others,3442357,0.6382,0.073,1,2,0,0.0181,7,0,M,0,10294,0.0088
13871,SATYA NARAYAN PASWAN,64,SASARAM,BIHAR,Independent,0,10th Pass,1603300,0.6382,0.073,1,1,1,0.0181,7,0,M,0,5222,0.0054
13870,SATYA NARAYAN RAM,65,SASARAM,BIHAR,Ambedkarite Party of India,0,12th Pass,600853,0.6382,0.073,1,1,2,0.0181,7,0,M,0,4770,0.0049
13199,SATYA PAL,60,BHIWANI MAHENDRAGARH,HARYANA,Independent,0,Graduate Professional,24472675,0.7664,0.018,1,1,3,-0.0311,1,0,M,0,505,0.0004
8391,SATYA PRAKASH NAYAK,51,PURI,ODISHA,Indian National Congress,4,Post Graduate,13118990,0.7345,0.039,3,2,4,-0.0073,4,0,M,0,44734,0.0394
11271,SATYA RAM,60,KANNAUJ,UTTAR PRADESH,Rashtriya Kranti Party,0,8th Pass,0,0.6972,0.147,1,1,0,0.0121,7,0,M,0,875,0.0008
9741,SATYADEV PACHAURI,60,KANPUR,UTTAR PRADESH,Bharatiya Janata Party,0,Post Graduate,0,0.6972,0.147,3,1,4,0.0121,7,0,M,1,468937,0.5563
5903,SATYAJIT DAS,60,KARIMGANJ,ASSAM,Independent,0,10th Pass,0,0.7318,0.026,1,1,1,0.014,3,0,M,0,2988,0.0028
12819,SATYAM YADAV,30,PURVI CHAMPARAN,BIHAR,Bahujan Nyay Dal,1,8th Pass,2517596,0.6382,0.073,1,4,0,0.0181,7,0,M,0,17741,0.0178
5427,SATYAPAL,61,TEHRI GARHWAL,UTTARAKHAND,Bahujan Samaj Party,1,5th Pass,15276000,0.7963,0.009,3,1,0,-0.0018,1,0,M,0,4582,0.0052
11701,SATYAPAL BAUDDH,62,CHURU,RAJASTHAN,Ambedkarite Party of India,0,10th Pass,2065170,0.6706,0.046,1,1,1,0.0279,2,0,M,0,3080,0.0023
5522,SATYAPAL SINGH BAGHEL,58,AGRA,UTTAR PRADESH,Bharatiya Janata Party,5,Doctorate,65667514,0.6972,0.147,3,2,5,0.0121,7,0,M,1,646875,0.5648
13213,SATYAVIR SINGH,43,ROHTAK,HARYANA,Independent,0,Graduate Professional,3674081,0.7664,0.018,1,3,3,-0.0311,1,0,M,0,439,0.0004
14036,SATYBIR SINGH,48,CHANDIGARH,CHANDIGARH,Bhartiya Manavadhikaar Federal Party,0,10th Pass,696000,0.8643,0.002,1,3,1,-0.1014,1,0,M,0,1578,0.0035
5975,SATYENDRA KUMAR,47,BHAGALPUR,BIHAR,Aam Aadmi Party,0,Graduate Professional,28265377,0.6382,0.073,2,3,3,0.0181,7,0,M,0,7316,0.007
10297,SATYENDRA KUMAR PASWAN,40,PALAMU,JHARKHAND,Independent,0,12th Pass,10385000,0.6763,0.026,1,3,2,0.0284,4,0,M,0,9442,0.0078
12796,SATYENDRA KUSHWAHA,33,SIWAN,BIHAR,Independent,0,Graduate,1875014,0.6382,0.073,1,4,3,0.0181,7,0,M,0,6051,0.0061
11320,SATYENDRA NATH GAUR,62,UNNAO,UTTAR PRADESH,Independent,0,12th Pass,35482000,0.6972,0.147,1,1,2,0.0121,7,0,M,0,4005,0.0032
5828,SAU. PRAVINA LAXMAN BHATKAR,58,AKOLA,MAHARASHTRA,Bahujan Mukti Party,0,Graduate Professional,15526329,0.8291,0.088,1,2,3,0.0047,4,0,F,0,3583,0.0032
12447,SAUMITRA KHAN,38,BISHNUPUR,WEST BENGAL,Bharatiya Janata Party,6,12th Pass,7579657,0.7708,0.077,3,4,2,-0.0155,7,0,M,1,7396,0.0052
9787,SAURABH,27,BEGUSARAI,BIHAR,Independent,0,12th Pass,2017370,0.6382,0.073,1,5,2,0.0181,7,0,M,0,18638,0.0152
9644,SAURABH MISHRA,26,AKBARPUR,UTTAR PRADESH,Bhartiya Shakti Chetna Party,0,Post Graduate,406427,0.6972,0.147,1,5,4,0.0121,7,0,M,0,2940,0.0029
13364,SAURABH RANJAN,33,CHANDNI CHOWK,NATIONAL CAPITAL TERRITORY OF DELHI,Pyramid Party of India,0,Graduate Professional,312000,0.8634,0.013,1,4,3,-0.0537,1,0,M,0,243,0.0002
13957,SAURAV BASU,36,BARASAT,WEST BENGAL,Rashtriya Janadhikar Suraksha Party,1,8th Pass,141000,0.7708,0.077,1,4,0,-0.0155,7,0,M,0,4428,0.0032
12763,SAURAV SAHA,37,DUM DUM,WEST BENGAL,Indian National Congress,1,Graduate Professional,7071000,0.7708,0.077,3,4,3,-0.0155,7,0,M,0,29097,0.0242
8349,SAVENDRA SINGH,51,MAINPURI,UTTAR PRADESH,Independent,0,Graduate Professional,28458500,0.6972,0.147,1,2,3,0.0121,7,0,M,0,2631,0.0027
10814,SAVITA ANKUSH AIWLE,40,MADHA,MAHARASHTRA,Independent,0,8th Pass,657950,0.8291,0.088,1,3,0,0.0047,4,0,F,0,1451,0.0012
8690,SAVITA BHIMRAO KADALE,35,BARAMATI,MAHARASHTRA,Hindustan Janta Party,0,Literate,3350000,0.8291,0.088,1,4,0,0.0047,4,0,F,0,798,0.0006
12769,SAVITA MEENA,54,DAUSA,RAJASTHAN,Indian National Congress,0,12th Pass,109691311,0.6706,0.046,3,2,2,0.0279,2,0,F,0,470289,0.4425
11393,SAVITRI BAI PHOOLE,38,BAHRAICH,UTTAR PRADESH,Indian National Congress,7,Graduate,3046772,0.6972,0.147,3,4,3,0.0121,7,0,F,0,34454,0.0348
6722,SAYANNA BAI,47,NIZAMABAD,TELANGANA,Independent,0,Illiterate,985000,0.665,0.031,1,3,0,-0.0814,1,0,M,0,165,0.0002
13961,SAYANTAN BASU,42,BASIRHAT,WEST BENGAL,Bharatiya Janata Party,14,Post Graduate,5399604,0.7708,0.077,3,3,4,-0.0155,7,0,M,0,431709,0.3012
8613,SAYED MUJAMMIL SAYED JAMIL,28,BEED,MAHARASHTRA,Samajwadi Party,1,12th Pass,60000,0.8291,0.088,2,5,2,0.0047,4,0,M,0,1225,0.0009
8628,SAYYAD MINHAJ,44,BEED,MAHARASHTRA,Independent,0,12th Pass,775000,0.8291,0.088,1,3,2,0.0047,4,0,M,0,386,0.0003
10761,SAYYAD RAJ FAIYAZ,42,PUNE,MAHARASHTRA,Bhartiya Kisan Party,0,Graduate,1550000,0.8291,0.088,1,3,3,0.0047,4,0,M,0,601,0.0006
8635,SAYYAD SULTAN LADKHAN,46,OSMANABAD,MAHARASHTRA,Independent,0,10th Pass,282000,0.8291,0.088,1,3,1,0.0047,4,0,M,0,3454,0.0029
9209,SEBASTIAN WAYANAD,50,WAYANAD,KERALA,Independent,0,8th Pass,1416386,0.9391,0.037,1,2,0,0.0373,1,0,M,0,550,0.0005
7800,SEEMA AJAY,60,JANJGIR CHAMPA,CHHATTISGARH,Ambedkarite Party of India,0,Post Graduate,0,0.7104,0.02,1,1,4,0.0209,3,0,F,0,7831,0.0063
13884,SEEMA CHAUHAN,30,BALLIA,UTTAR PRADESH,Janta Kranti Party (Rashtravadi),0,Graduate,1634000,0.6972,0.147,1,4,3,0.0121,7,0,F,0,2453,0.0025
6501,SEETHALAKSHMI M K,43,ERODE,TAMIL NADU,Naam Tamilar Katchi,2,Post Graduate,10895377,0.8033,0.072,1,3,4,-0.0173,1,0,F,0,39010,0.0365
5225,SEKAR.D,60,KANCHEEPURAM,TAMIL NADU,Bahujan Samaj Party,0,Graduate Professional,0,0.8033,0.072,3,1,3,-0.0173,1,0,M,0,5018,0.0041
13435,SEKH FATIK,30,PURULIA,WEST BENGAL,Bharatiya Nyay-Adhikar Raksha Party,0,8th Pass,186903,0.7708,0.077,1,4,0,-0.0155,7,0,M,0,7777,0.0057
11942,SEKHAR MONDAL,60,HOWRAH,WEST BENGAL,Independent,0,12th Pass,0,0.7708,0.077,1,1,2,-0.0155,7,0,M,0,6447,0.0053
12974,SELJA,56,AMBALA,HARYANA,Indian National Congress,0,Post Graduate,240508152,0.7664,0.018,3,2,4,-0.0311,1,0,F,0,404163,0.3071
7540,SELLADURAI S,38,NAMAKKAL,TAMIL NADU,Independent,0,8th Pass,347000,0.8033,0.072,1,4,0,-0.0173,1,0,M,0,288,0.0003
4772,SELVA PRAKASH R,51,TIRUNELVELI,TAMIL NADU,Independent,0,Graduate,24558648,0.8033,0.072,1,2,3,-0.0173,1,0,M,0,779,0.0007
7926,SELVAGANESAN R,44,TIRUNELVELI,TAMIL NADU,United States of India Party,0,Post Graduate,8376260,0.8033,0.072,1,3,4,-0.0173,1,0,M,0,1244,0.0012
8064,SELVAKUMAR M.,30,VIRUDHUNAGAR,TAMIL NADU,Independent,0,5th Pass,73000,0.8033,0.072,1,4,0,-0.0173,1,0,M,0,846,0.0008
8916,SELVAKUMAR. M,50,TENKASI,TAMIL NADU,Independent,0,Post Graduate,416214,0.8033,0.072,1,2,4,-0.0173,1,0,M,0,2230,0.0021
7518,SELVAM S.R.,65,TIRUPPUR,TAMIL NADU,Independent,0,8th Pass,46451210,0.8033,0.072,1,1,0,-0.0173,1,0,M,0,43816,0.0391
5223,SELVAM.G,60,KANCHEEPURAM,TAMIL NADU,Dravida Munnetra Kazhagam,0,Post Graduate,0,0.8033,0.072,2,1,4,-0.0173,1,0,M,1,684004,0.5527
7581,SELVAM.S.K,57,SALEM,TAMIL NADU,Independent,3,10th Pass,9648974,0.8033,0.072,1,2,1,-0.0173,1,0,M,0,52332,0.0417
8891,SELVARAJ K,44,KARUR,TAMIL NADU,Independent,0,Graduate,175000,0.8033,0.072,1,3,3,-0.0173,1,0,M,0,697,0.0006
7552,SELVARAJ K.R,63,NAMAKKAL,TAMIL NADU,Independent,0,10th Pass,14899953,0.8033,0.072,1,1,1,-0.0173,1,0,M,0,448,0.0004
8133,SELVARAJ M,63,NAGAPATTINAM,TAMIL NADU,Communist Party of India,0,12th Pass,3321456,0.8033,0.072,3,1,2,-0.0173,1,0,M,1,522892,0.5217
8127,SELVARAJ.R,63,THANJAVUR,TAMIL NADU,Independent,0,Post Graduate,8098369,0.8033,0.072,1,1,4,-0.0173,1,0,M,0,28274,0.0267
8030,SENAI NATARAJAN R.,46,THOOTHUKKUDI,TAMIL NADU,Independent,0,12th Pass,1067282,0.8033,0.072,1,3,2,-0.0173,1,0,M,0,474,0.0005
13002,SENAPATI MURMU,45,DUMKA,JHARKHAND,Communist Party of India,0,10th Pass,2126739,0.6763,0.026,3,3,1,0.0284,4,0,M,0,16157,0.0157
8142,SENGODI T,36,NAGAPATTINAM,TAMIL NADU,Independent,2,Graduate,793540,0.8033,0.072,1,4,3,-0.0173,1,0,F,0,70307,0.0702
5674,SENJAM NANDESHWORE SINGH,60,INNER MANIPUR,MANIPUR,Rashtriya Janhit Sangharsh Party,0,Graduate,0,0.7985,0.004,1,1,3,0.03,2,0,M,0,747,0.001
8542,SENJERAJA K.N.K,43,ARANI,TAMIL NADU,Independent,1,12th Pass,33750,0.8033,0.072,1,3,2,-0.0173,1,0,M,0,2940,0.0026
8108,SENTHAMILSELVI.R,59,SIVAGANGA,TAMIL NADU,Independent,0,Post Graduate,5820000,0.8033,0.072,1,2,4,-0.0173,1,0,F,0,3453,0.0032
8543,SENTHAMIZHAN G,55,ARANI,TAMIL NADU,Independent,0,Post Graduate,10728159,0.8033,0.072,1,2,4,-0.0173,1,0,M,0,46383,0.0405
8187,SENTHAMIZHAN. S,39,MAYILADUTHURAI,TAMIL NADU,Independent,2,12th Pass,6270000,0.8033,0.072,1,4,2,-0.0173,1,0,M,0,69030,0.0629
8109,SENTHIL KUMAR.C,42,SIVAGANGA,TAMIL NADU,Independent,0,8th Pass,47000,0.8033,0.072,1,3,0,-0.0173,1,0,M,0,4690,0.0043
8937,SENTHILKUMAR J,50,THENI,TAMIL NADU,Independent,0,12th Pass,181505,0.8033,0.072,1,2,2,-0.0173,1,0,M,0,2172,0.0019
6515,SENTHILKUMAR K C,41,ERODE,TAMIL NADU,Independent,0,Graduate,19600000,0.8033,0.072,1,3,3,-0.0173,1,0,M,0,25858,0.0242
8063,SENTHILKUMAR S.,32,VIRUDHUNAGAR,TAMIL NADU,Independent,0,8th Pass,0,0.8033,0.072,1,4,0,-0.0173,1,0,M,0,2717,0.0025
7547,SENTHILMURUGAN S,50,NAMAKKAL,TAMIL NADU,Desiya Makkal Sakthi Katchi,0,10th Pass,223355,0.8033,0.072,1,2,1,-0.0173,1,0,M,0,644,0.0006
8288,SENTHILVEL A.,44,PERAMBALUR,TAMIL NADU,Ulzaipali Makkal Katchy,0,10th Pass,15000,0.8033,0.072,1,3,1,-0.0173,1,0,M,0,1147,0.001
13019,SES RAM,46,MANDI,HIMACHAL PRADESH,Bahujan Samaj Party,0,12th Pass,24452000,0.8378,0.007,3,3,2,0.0595,1,0,M,0,9060,0.0096
11142,SEVAKRAM BANJARE,61,DURG,CHHATTISGARH,Rashtriya Jansabha Party,0,Graduate Professional,20052461,0.7104,0.02,1,1,3,0.0209,3,0,M,0,4072,0.0029
13929,SEVANTI DINESH BHABAR,41,KHARGONE,MADHYA PRADESH,Independent,0,Graduate,1448861,0.7063,0.053,1,3,3,0.0943,4,0,F,0,9753,0.0068
6156,SEWA RAM KASANA,60,GHAZIABAD,UTTAR PRADESH,Pragatishil Samajwadi Party (Lohia),5,10th Pass,0,0.6972,0.147,1,1,1,0.0121,7,0,M,0,4380,0.0029
12810,SHABANA,31,SIWAN,BIHAR,Jai Prakash Janata Dal,0,Graduate,13389500,0.6382,0.073,1,4,3,0.0181,7,0,F,0,2107,0.0021
11392,SHABBIR BALMIKI,60,BAHRAICH,UTTAR PRADESH,Samajwadi Party,1,12th Pass,11162030,0.6972,0.147,2,1,2,0.0121,7,0,M,0,397230,0.4013
6023,SHABER AHMED,34,UDHAMPUR,JAMMU AND KASHMIR,Independent,0,Graduate,79200,0.6874,0.011,1,4,3,-0.2033,5,0,M,0,17,0.0038
6083,SHABNAM,28,SAHARANPUR,UTTAR PRADESH,Independent,0,12th Pass,1061500,0.6972,0.147,1,5,2,0.0121,7,0,F,0,4686,0.0038
4754,SHADHIK BATCHA. A,48,TIRUCHIRAPPALLI,TAMIL NADU,Independent,0,Post Graduate,2352000,0.8033,0.072,1,3,4,-0.0173,1,0,M,0,3376,0.0032
5331,SHAGUL HAMEED,59,THENI,TAMIL NADU,Naam Tamilar Katchi,0,Graduate,18957000,0.8033,0.072,1,2,3,-0.0173,1,0,M,0,27864,0.0237
5379,SHAH TARIQ ANWAR,68,KATIHAR,BIHAR,Indian National Congress,1,Graduate,118709023,0.6382,0.073,3,1,3,0.0181,7,0,M,0,502220,0.4493
10845,SHAHADEV MAHADEV PALVE,60,JALNA,MAHARASHTRA,Independent,1,Graduate,0,0.8291,0.088,1,1,3,0.0047,4,0,M,0,4187,0.0035
8737,SHAHAJAHAN PAIGMBER SHAIKH,47,MADHA,MAHARASHTRA,Bahujan Maha Party,0,10th Pass,390000,0.8291,0.088,1,3,1,0.0047,4,0,M,0,4814,0.004
9952,SHAHAJIRAO DHONDIBA THORAT,55,MUMBAI NORTH EAST,MAHARASHTRA,Independent,1,10th Pass,500953,0.8291,0.088,1,2,1,0.0047,4,0,M,0,2063,0.0023
7118,SHAHEEN,54,ALIGARH,UTTAR PRADESH,Independent,0,Others,2167000,0.6972,0.147,1,2,0,0.0121,7,0,F,0,1599,0.0014
9510,SHAHEEN PRAVEEN,28,ARARIA,BIHAR,Independent,1,Others,12121636,0.6382,0.073,1,5,0,0.0181,7,0,F,0,7139,0.0061
4924,SHAHEJAD SAMIULLAH KHAN,35,YAVATMAL WASHIM,MAHARASHTRA,Independent,0,Graduate Professional,185000,0.8291,0.088,1,4,3,0.0047,4,0,M,0,1110,0.0009
11012,SHAHENAZ BEGAM MO.SIRAJ KHAN,43,MUMBAI NORTH EAST,MAHARASHTRA,Rashtriya Ulama Council,0,Illiterate,225567,0.8291,0.088,1,3,0,0.0047,4,0,F,0,570,0.0006
13352,SHAHID ALI,46,CHANDNI CHOWK,NATIONAL CAPITAL TERRITORY OF DELHI,Bahujan Samaj Party,0,Graduate Professional,26651704,0.8634,0.013,3,3,3,-0.0537,1,0,M,0,9026,0.0092
10729,SHAHID FARUKH SHAIKH,38,SHIRUR,MAHARASHTRA,Independent,0,5th Pass,290000,0.8291,0.088,1,4,0,0.0047,4,0,M,0,566,0.0004
11013,SHAHIN PARVEEN SHAKIL AHAMAD KHAN,44,MUMBAI NORTH EAST,MAHARASHTRA,Independent,0,Graduate,461765,0.8291,0.088,1,3,3,0.0047,4,0,F,0,834,0.0009
9557,SHAHLA WAJID,42,SAMBHAL,UTTAR PRADESH,Ambedkar Samaj Party,0,12th Pass,4172000,0.6972,0.147,1,3,2,0.0121,7,0,F,0,1048,0.0009
10309,SHAHNAZ B ANSARI,60,JABALPUR,MADHYA PRADESH,Smart Indians Party,0,5th Pass,0,0.7063,0.053,1,1,0,0.0943,4,0,F,0,1912,0.0015
10468,SHAIK ABDUL GAFFAR,44,BIDAR,KARNATAKA,Independent,0,Post Graduate,340512,0.756,0.051,1,3,4,0.0143,2,0,M,0,1259,0.0011
4622,SHAIK JALEEL,60,GUNTUR,ANDHRA PRADESH,Navarang Congress Party,0,5th Pass,0,0.674,0.046,1,1,0,0.0524,1,0,M,0,563,0.0004
6978,SHAIK MAHABOOB BASHA (MABU),35,NELLORE,ANDHRA PRADESH,Republican Party of India (A),1,Graduate Professional,0,0.674,0.046,1,4,3,0.0524,1,0,M,0,1319,0.001
6268,SHAIK MASTANVALI,60,GUNTUR,ANDHRA PRADESH,Indian National Congress,1,Post Graduate,0,0.674,0.046,3,1,4,0.0524,1,0,M,0,14205,0.0105
4838,SHAIK MUNEER PASHA,39,SECUNDERABAD,TELANGANA,Independent,0,12th Pass,142000,0.665,0.031,1,4,2,-0.0814,1,0,M,0,630,0.0007
6300,SHAIK NAYUB KAMAL,50,NARASARAOPET,ANDHRA PRADESH,Janasena Party,0,12th Pass,49796411,0.674,0.046,1,2,2,0.0524,1,0,M,0,51008,0.0355
10887,SHAIKH ABID MOHAMMAD HANIF,46,AHMEDNAGAR,MAHARASHTRA,Independent,0,12th Pass,-466570,0.8291,0.088,1,3,2,0.0047,4,0,M,0,2488,0.0021
4923,SHAIKH JAVED SHAIKH MUSHTAQ,43,YAVATMAL WASHIM,MAHARASHTRA,Independent,3,8th Pass,11422000,0.8291,0.088,1,3,0,0.0047,4,0,M,0,2730,0.0023
9043,SHAIKH JAVEED AHEMAD,35,NAVSARI,GUJARAT,Independent,1,Illiterate,250000,0.7931,0.048,1,4,0,0.0045,1,0,M,0,797,0.0006
